date,data,url,,
2016-01-21,"With KUV100, Mahindra strives to strike a chord with youth",http://www.thehindubusinessline.com/specials/auto-focus/with-kuv100-mahindra-strives-to-strike-a-chord-with-youth/article8135601.ece,,
2016-04-27,MahindraFirst Choice to double network in next 12 months,http://www.thehindubusinessline.com/news/national/mahindrafirst-choice-to-double-network-in-next-12-months/article8528699.ece,,
2016-09-07,M&M unplugs Reva tag, rebrands e-car division as Mahindra Electric,http://www.thehindubusinessline.com/companies/mm-unplugs-reva-tag-rebrands-ecar-division-as-mahindra-electric/article9081573.ece,
2015-12-14,Tech Mahindra to buy Italian car designer for ₹248 crore,http://www.thehindubusinessline.com/companies/tech-mahindra-to-buy-italian-car-designer-for-248-crore/article7987974.ece,,
2017-02-19,Mahindra plans to launch petrol XUV500 next fiscal,http://www.thehindubusinessline.com/companies/mahindra-plans-to-launch-petrol-xuv500-next-fiscal/article9550646.ece,,
2012-09-26,Kotak Mahindra sees 50% growth in saving bank deposits ,http://www.thehindubusinessline.com/money-and-banking/kotak-mahindra-sees-50-growth-in-saving-bank-deposits/article3938865.ece,,
2011-05-23,"Legal, regulatory rows push Mahindra Satyam into loss",http://www.thehindubusinessline.com/info-tech/legal-regulatory-rows-push-mahindra-satyam-into-loss/article2042953.ece,,
2011-11-01,Kotak Mahindra ties up with Evercore for M&A advisory services,http://www.thehindubusinessline.com/markets/kotak-mahindra-ties-up-with-evercore-for-ma-advisory-services/article2589131.ece,,
2012-01-13,Anand Mahindra to head solar advisory panel,http://www.thehindubusinessline.com/companies/anand-mahindra-to-head-solar-advisory-panel/article2799040.ece,,
2014-12-08,Kotak Mahindra launches savings account of older customers,http://www.thehindubusinessline.com/money-and-banking/kotak-mahindra-launches-savings-account-of-older-customers/article6673005.ece,,
2016-09-07,Mahindra to announce tie-up with Ola today,http://www.thehindubusinessline.com/companies/mahindra-to-announce-tieup-with-ola-today/article9081629.ece,,
2013-05-15,"After 4 years, Mahindra Satyam investors can hope for dividend ",http://www.thehindubusinessline.com/markets/after-4-years-mahindra-satyam-investors-can-hope-for-dividend/article4718389.ece,,
2016-01-22,Mahindra launches 1.99 litre mHawk diesel engine variant ,http://www.thehindubusinessline.com/companies/mahindra-launches-199-litre-mhawk-diesel-engine-variant/article8141022.ece,,
2017-01-04,Mahindra AMC eyes doubling customers with new fund,http://www.thehindubusinessline.com/markets/stock-markets/mahindra-amc-eyes-doubling-customers-with-its-nfo/article9459177.ece,,
2011-07-29,Mahindra Finance Q1 net up 38%,http://www.thehindubusinessline.com/money-and-banking/mahindra-finance-q1-net-up-38/article2305658.ece,,
2011-07-05,Mahindra Satyam raises capex by 35%,http://www.thehindubusinessline.com/info-tech/mahindra-satyam-raises-capex-by-35/article2162289.ece,,
2011-08-12,Fake certificates: Mahindra Satyam begins employee background verification process,http://www.thehindubusinessline.com/info-tech/fake-certificates-mahindra-satyam-begins-employee-background-verification-process/article2350062.ece,,
2011-12-06,Mahindra Navistar gears up for pan-India challenge,http://www.thehindubusinessline.com/companies/mahindra-navistar-gears-up-for-panindia-challenge/article2692335.ece,,
2014-11-18,Mahindra First Choice Services to expand chain of workshops,http://www.thehindubusinessline.com/companies/mahindra-first-choice-services-to-expand-chain-of-workshops/article6611489.ece,,
2014-05-09,Tech Mahindra to expand operations in Mexico,http://www.thehindubusinessline.com/companies/tech-mahindra-to-expand-operations-in-mexico/article5993336.ece,,
2011-02-24,Tech Mahindra bags Vodafone's Qatar contract,http://www.thehindubusinessline.com/info-tech/tech-mahindra-bags-vodafones-qatar-contract/article1487098.ece,,
2014-11-02,Mahindra First Choice to double network in TN soon ,http://www.thehindubusinessline.com/news/national/mahindra-first-choice-to-double-network-in-tn-soon/article6558049.ece,,
2016-02-17,‘M777 deal will benefit 40 Indian defence firms’,http://www.thehindubusinessline.com/companies/bae-systems-selects-mahindra-as-india-partner-for-gun-deal/article8247758.ece,,
2013-08-15,Mahindra launches e20 car in Nepal,http://www.thehindubusinessline.com/news/world/mahindra-launches-e20-car-in-nepal/article5026120.ece,,
2014-08-27,Tech Mahindra launches national mobile job marketplace,http://www.thehindubusinessline.com/info-tech/tech-mahindra-launches-national-mobile-job-marketplace/article6356761.ece,,
2016-01-05,Indraprastha Gas stock hits record high,http://www.thehindubusinessline.com/markets/stock-markets/indraprastha-gas-stock-hits-record-high/article8068756.ece,,
2013-06-11,AP High Court clears merger of Mahindra Satyam with TechM ,http://www.thehindubusinessline.com/info-tech/ap-high-court-clears-merger-of-mahindra-satyam-with-techm/article4803680.ece,,
2016-05-25,Mahindra Agri looking to extend NuPro brand to soya oil,http://www.thehindubusinessline.com/economy/agri-business/mahindra-agri-looking-to-extend-nupro-brand-to-soya-oil/article8646285.ece,,
2017-03-01,Mahindra Holidays merges arms,http://www.thehindubusinessline.com/markets/stock-markets/mahindra-holidays-merges-arms/article9565838.ece,,
2012-09-06,Mahindra to provide IT services to Jetstar ,http://www.thehindubusinessline.com/economy/logistics/mahindra-to-provide-it-services-to-jetstar/article3865649.ece,,
2015-06-04,Mahindra & Mahindra plans debut US dollar bond,http://www.thehindubusinessline.com/markets/mahindra-mahindra-plans-debut-us-dollar-bond/article7282267.ece,,
2014-08-01,"Mahindra Tractors sales in July down 8% at 16,379 units ",http://www.thehindubusinessline.com/companies/mahindra-tractors-sells-16379-units-in-domestic-market/article6272135.ece,,
2011-10-25,Kotak Mahindra Bank net up 34% in second quarter,http://www.thehindubusinessline.com/money-and-banking/kotak-mahindra-bank-net-up-34-in-second-quarter/article2570721.ece,,
2016-09-30,Mahindra Two Wheelers launches MOJO Tourer priced Rs 1.86 lakh ,http://www.thehindubusinessline.com/companies/mahindra-two-wheelers-launches-mojo-tourer-priced-rs-186-lakh/article9169019.ece,,
2017-03-06,Tech Mahindra to buy CJS Solutions for $110 m,http://www.thehindubusinessline.com/info-tech/tech-mahindra-to-acquire-usbased-healthcare-it-consulting-firm/article9572329.ece,,
2014-08-20,Tech Mahindra launches ‘SaralRozgar job cards’ in Rajasthan,http://www.thehindubusinessline.com/info-tech/tech-mahindra-launches-saralrozgar-job-cards-in-rajasthan/article6335328.ece,,
2011-08-19,Mahindra dreams of ruling rural airways,http://www.thehindubusinessline.com/economy/logistics/mahindra-dreams-of-ruling-rural-airways/article2373384.ece,,
2017-06-07,Kotak Mahindra Bank to raise fresh capital ,http://www.thehindubusinessline.com/money-and-banking/kotak-mahindra-bank-to-raise-rs-5000-cr-to-shore-up-capital/article9722153.ece,,
2012-01-09,"Mahindra Satyam sues former board, some ex-staff and auditor ",http://www.thehindubusinessline.com/info-tech/mahindra-satyam-sues-former-board-some-exstaff-and-auditor/article2788424.ece,,
2014-01-05,Tech Mahindra turns to digital signatures to counter fake hiring scams ,http://www.thehindubusinessline.com/info-tech/tech-mahindra-turns-to-digital-signatures-to-counter-fake-hiring-scams/article5541330.ece,,
2011-04-25,Mahindra Fin Services Q4 profit up 12%,http://www.thehindubusinessline.com/money-and-banking/mahindra-fin-services-q4-profit-up-12/article1766899.ece,,
2012-03-27,Mahindra Satyam Australia plans to make $50-100 m acquisitions ,http://www.thehindubusinessline.com/info-tech/mahindra-satyam-australia-plans-to-make-50100-m-acquisitions/article3250500.ece,,
2011-02-06,Tech Mahindra expects Indian biz to weather 2G scam concerns,http://www.thehindubusinessline.com/info-tech/tech-mahindra-expects-indian-biz-to-weather-2g-scam-concerns/article1162400.ece,,
2016-03-07,"Mahindra re-thinking Ssangyong plan, wants to make cars in China",http://www.thehindubusinessline.com/companies/mahindra-rethinking-ssangyong-plan-wants-to-make-cars-in-china/article8323717.ece,,
2013-02-26,FII holding reaches 28.02% in Mahindra Lifespace,http://www.thehindubusinessline.com/markets/stock-markets/fii-holding-reaches-2802-in-mahindra-lifespace/article4454874.ece,,
2015-05-11,Satyam case: Supreme Court breather for Tech Mahindra ,http://www.thehindubusinessline.com/companies/satyam-case-supreme-court-breather-for-tech-mahindra/article7194464.ece,,
2015-10-30,Kotak Mahindra Bank profit up 28% at Rs 569 cr in Sept quarter,http://www.thehindubusinessline.com/money-and-banking/kotak-mahindra-bank-profit-up-28-at-rs-569-cr-in-sept-quarter/article7822520.ece,,
2011-02-23,Mahindra plans to launch premium SUVs to protect market share ,http://www.thehindubusinessline.com/companies/mahindra-plans-to-launch-premium-suvs-to-protect-market-share/article1483496.ece,,
2013-02-14,Tech Mahindra chalks out strategy to be among top 3 IT companies,http://www.thehindubusinessline.com/info-tech/tech-mahindra-chalks-out-strategy-to-be-among-top-3-it-companies/article4415446.ece,,
2017-02-16,Innovation is the name of the game for automotive companies,http://www.thehindubusinessline.com/specials/auto-focus/automotive-innovation-bosch-mahindra-mahindra-bharat-forge/article9547274.ece,,
2014-08-19,Mahindra Logistics acquires stake in Lords Freight,http://www.thehindubusinessline.com/companies/mahindra-logistics-acquires-stake-in-lords-freight/article6331897.ece,,
2011-12-20,Mahindra Satyam unveils ' workspace as aservice' solution,http://www.thehindubusinessline.com/info-tech/mahindra-satyam-unveils-workspace-as-aservice-solution/article2732353.ece,,
2013-08-12,"Tech Mahindra to invest Rs 1,000 cr in infra expansion",http://www.thehindubusinessline.com/info-tech/tech-mahindra-to-invest-rs-1000-cr-in-infra-expansion/article5016191.ece,,
2012-08-30,BT stake sale won’t hurt Tech Mahindra: Analysts,http://www.thehindubusinessline.com/info-tech/bt-stake-sale-wont-hurt-tech-mahindra-analysts/article3839212.ece,,
2015-07-30,Mahindra brands its new compact SUV TUV300,http://www.thehindubusinessline.com/companies/mahindra-unveils-new-compact-suv/article7481079.ece,,
2013-10-09,Mahindra launches Scorpio special edition ,http://www.thehindubusinessline.com/companies/mahindra-launches-scorpio-special-edition/article5217154.ece,,
2012-11-15,M&M Financial raises Rs 867 cr through QIP ,http://www.thehindubusinessline.com/markets/mm-financial-raises-rs-867-cr-through-qip/article4097945.ece,,
2016-10-01,Mahindra Holidays to acquire 12% stake in Nreach ,http://www.thehindubusinessline.com/companies/mahindra-holidays-to-acquire-12-stake-in-nreach/article9174015.ece,,
2014-07-20,More 2-wheelers from Mahindra,http://www.thehindubusinessline.com/companies/more-2wheelers-from-mahindra/article6230972.ece,,
2011-04-23,Mahindra Lifespace Developers Q4 PAT up 29% ,http://www.thehindubusinessline.com/companies/mahindra-lifespace-developers-q4-pat-up-29/article1761272.ece,,
2013-08-20,Anand Mahindra ranks 3rd among five non-tech CEOs ,http://www.thehindubusinessline.com/info-tech/anand-mahindra-ranks-3rd-among-five-nontech-ceos/article5042174.ece,,
2011-10-06,"Menatelecom awards contracts to Tech Mahindra, Huawei Tech",http://www.thehindubusinessline.com/info-tech/menatelecom-awards-contracts-to-tech-mahindra-huawei-tech/article2514822.ece,,
2017-09-18,"Mahindra Lifespace, IFC tie up",http://www.thehindubusinessline.com/news/real-estate/mahindra-lifespace-ifc-tie-up/article9863940.ece,,
2016-07-11,Tech Mahindra’s Vineet Nayyar took home ₹181.74 crore in FY 2016 ,http://www.thehindubusinessline.com/info-tech/tech-mahindras-vineet-nayyar-took-home-18174-crore-in-fy-2016/article8835913.ece,,
2011-03-03,"Infosys, Tech Mahindra vie for Telstra's back-office business ",http://www.thehindubusinessline.com/companies/infosys-tech-mahindra-vie-for-telstras-backoffice-business/article1506977.ece,,
2014-05-01,"Mahindra Tractors sales drop 10.4% to 19,895 units in April",http://www.thehindubusinessline.com/companies/mahindra-tractors-sales-drop-104-to-19895-units-in-april/article5966244.ece,,
2011-10-03,Mahindra Lifespace plans low-cost houses up to Rs 10 lakh ,http://www.thehindubusinessline.com/companies/mahindra-lifespace-plans-lowcost-houses-up-to-rs-10-lakh/article2508851.ece,,
2011-03-08,Mahindra Group ties up with Cisco ,http://www.thehindubusinessline.com/info-tech/mahindra-group-ties-up-with-cisco/article1520225.ece,,
2016-12-26,Mahindra to donate 25 ambulances to Saibaba Sansthan Trust ,http://www.thehindubusinessline.com/news/national/mahindra-to-donate-25-ambulances-to-saibaba-sansthan-trust/article9444526.ece,,
2016-05-25,"Stocks in focus: Cipla, Tech Mahindra, VRL Logistics, Ruchi Soya",http://www.thehindubusinessline.com/markets/stock-markets/stocks-in-focus-tech-mahindra-cipla-ruchi-soya/article8644614.ece,,
2017-03-17,"Huawei, Tech Mahindra sign global pact for enterprise biz ",http://www.thehindubusinessline.com/info-tech/huawei-tech-mahindra-sign-global-pact-for-enterprise-biz/article9589538.ece,,
2012-06-13,IL&FS Group gears up to recover dues from Mahindra Satyam,http://www.thehindubusinessline.com/companies/ilfs-group-gears-up-to-recover-dues-from-mahindra-satyam/article3524615.ece,,
2011-02-14,Mahindra Satyam names new CFO ,http://www.thehindubusinessline.com/info-tech/mahindra-satyam-names-new-cfo/article1454425.ece,,
2015-10-15,Mahindra Two Wheelers launches ‘Mojo’ bike at Rs 1.58 lakh,http://www.thehindubusinessline.com/companies/mahindra-two-wheelers-launches-mojo-bike-at-rs-158-lakh/article7765829.ece,,
2012-05-11,Mahindra Satyam to announce Q4 results on May 17,http://www.thehindubusinessline.com/info-tech/mahindra-satyam-to-announce-q4-results-on-may-17/article3407818.ece,,
2016-01-09,Mahindra eMarket ties up with Vakrangee for auto products ,http://www.thehindubusinessline.com/companies/mahindra-emarket-ties-up-with-vakrangee-for-auto-products/article8086189.ece,,
2013-05-01,"Mahindra Satyam, TechM to retain biz identities post merger ",http://www.thehindubusinessline.com/info-tech/mahindra-satyam-techm-to-retain-biz-identities-post-merger/article4674023.ece,,
2015-05-19,"Mahindra Holidays logs Q4 net of Rs 10.4 cr, to pay Rs 4 ",http://www.thehindubusinessline.com/companies/mahindra-holidays-logs-q4-net-of-rs-104-cr-to-pay-rs-4/article7222904.ece,,
2013-01-18,Snapdeal.com ties up with Mahindra to sell two-wheelers ,http://www.thehindubusinessline.com/companies/snapdealcom-ties-up-with-mahindra-to-sell-twowheelers/article4319314.ece,,
2012-01-08,"Size doesn’t matter, trust does: Anand Mahindra ",http://www.thehindubusinessline.com/companies/size-doesnt-matter-trust-does-anand-mahindra/article2785382.ece,,
2014-04-08,Tech Mahindra working on driverless cars and drones,http://www.thehindubusinessline.com/info-tech/tech-mahindra-working-on-driverless-cars-and-drones/article5887972.ece,,
2011-02-17,Mahindra Satyam settles US law suits for $125 m,http://www.thehindubusinessline.com/info-tech/mahindra-satyam-settles-us-law-suits-for-125-m/article1465605.ece,,
2013-10-21,M&M Financial Q2 net up 22% at Rs 235 cr ,http://www.thehindubusinessline.com/money-and-banking/mm-financial-q2-net-up-22-at-rs-235-cr/article5257607.ece,,
