date,data,url,
2011-10-28,FVIL makes additional investment in Future Consumer Enterprises,http://profit.ndtv.com/news/market/article-fvil-makes-additional-investment-in-future-consumer-enterprises-610,
2016-04-06,Kishore Biyani's Future Group To Acquire FabFurnish.Com,http://profit.ndtv.com/news/corporates/article-kishore-biyanis-future-group-to-acquire-fabfurnish-com-1339262,
2015-08-27,"Future Group, Bharti Retail Rs 750-Cr Deal Gets CCI Nod",http://profit.ndtv.com/news/corporates/article-future-group-bharti-retail-rs-750-cr-deal-gets-cci-nod-1211643,
2017-02-08,"Trading Calls: Buy Future Consumer, Marico, SML Isuzu, Say Experts",http://profit.ndtv.com/news/market/article-trading-calls-buy-future-consumer-marico-sml-isuzu-say-experts-1657138,
2013-09-04,Future Group in talks to sell its 65% stake in comic book company: report,http://profit.ndtv.com/news/corporates/article-future-group-in-talks-to-sell-its-65-stake-in-comic-book-company-report-326727,
2013-03-26,"Future Group, L&T; to merge insurance arms; L&T; to hold 51% stake",http://profit.ndtv.com/news/corporates/article-future-group-l-t-to-merge-insurance-arms-l-t-to-hold-51-stake-320055,
2016-08-23,"Future Group To Take Nilgiris Supermarket Store Count To 1,000",http://profit.ndtv.com/news/corporates/article-future-group-to-take-nilgiris-supermarket-store-count-to-1-000-1448962,
2017-01-04,Future Group Partners With Cognizant For FMCG Arm Future Consumer,http://profit.ndtv.com/news/corporates/article-future-group-partners-with-cognizant-for-fmcg-arm-future-consumer-1644928,
2015-03-17,Future Consumer Enterprise to Raise Rs 100 Crore Through NCDs,http://profit.ndtv.com/news/budget/article-future-consumer-enterprise-to-raise-rs-100-crore-through-ncds-747373,
2012-03-19,Future Group plans deals to cut debt,http://profit.ndtv.com/news/corporates/article-future-group-plans-deals-to-cut-debt-299969,
2016-08-04,"Future Group, Paytm Tie-Up To Take Big Bazaar Online",http://profit.ndtv.com/news/start-ups/article-future-group-paytm-tie-up-to-take-big-bazaar-online-1440297,
2016-10-05,Kishore Biyani-Led Future Group Launches Digital Loyalty Wallet FuturePay,http://profit.ndtv.com/news/corporates/article-kishore-biyani-led-future-group-launches-digital-loyalty-wallet-futurepay-1470654,
2017-01-27,Indiabulls Real Estate Shares Fall As Net Profit Declines 14% In Q3,http://profit.ndtv.com/news/stocks/article-indiabulls-real-estate-shares-fall-as-net-profit-declines-14-in-q3-1653239,
2015-10-21,Indiabulls Real Estate Gets Plan Approval for London Project,http://profit.ndtv.com/news/industries/article-indiabulls-real-estate-gets-plan-approval-for-london-project-1235007,
2012-08-08,Indiabulls Real Estate shares see Rs 53-crore bulk deals,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-shares-see-rs-53-crore-bulk-deals-309046,
2011-03-29,IBREALEST - Scheme of Arrangement,http://profit.ndtv.com/news/market/article-ibrealest-scheme-of-arrangement-10644,
2016-04-25,Indiabulls Real Estate Shares Down Over 2% As Q4 Profit Dips,http://profit.ndtv.com/news/stocks/article-indiabulls-real-estate-shares-down-over-2-as-q4-profit-dips-1399257,
2015-11-02,"Indiabulls Real Estate Plans to Cut Rs 1,850 Cr Debt by March 2017",http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-plans-to-cut-rs-1-850-cr-debt-by-march-2017-1238889,
2016-11-11,Indiabulls Real Estate To Consider Buy-Back Of Equity Shares,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-to-consider-buy-back-of-equity-shares-1624156,
2011-04-11,Indiabulls Real Estate Ltd - Record Date for Scheme of Arrangement,http://profit.ndtv.com/news/market/article-indiabulls-real-estate-ltd-record-date-for-scheme-of-arrangement-11677,
2015-08-21,S&P, Gives Stable Outlook to Indiabulls Real Estate,http://profit.ndtv.com/news/corporates/article-s-p-gives-stable-outlook-to-indiabulls-real-estate-1209701
2015-06-22,Indiabulls Real Estate Soars as Promoter Plans to Hike Stake,http://profit.ndtv.com/news/market/article-indiabulls-real-estate-soars-14-as-promoter-plans-to-hike-stake-773979,
2011-10-22,Indiabulls Real Estate reports 23% fall in Q2 consolidated net profit,http://profit.ndtv.com/news/market/article-indiabulls-real-estate-reports-23-fall-in-q2-consolidated-net-profit-506,
2014-10-30,"Buy HDIL, Indiabulls Real Estate Today: Sanjeev Bhasin",http://profit.ndtv.com/news/market/article-buy-hdil-indiabulls-real-estate-today-sanjeev-bhasin-686344,
2017-04-06,"Trading Calls: Buy Indiabulls Real Estate, Hold Yes Bank, Say Experts",http://profit.ndtv.com/news/market/article-trading-calls-buy-indiabulls-real-estate-hold-yes-bank-say-experts-1677928,
2016-10-03,"Buy HDIL, Indiabulls Real Estate; Sell HUL: Gaurav Bissa",http://profit.ndtv.com/news/market/article-buy-hdil-indiabulls-real-estate-sell-hul-gaurav-bissa-1468519,
2011-04-18,"BSE excludes Indiabulls Real Estate from BSE 100, other indices",http://profit.ndtv.com/news/market/article-bse-excludes-indiabulls-real-estate-from-bse-100-other-indices-3865,
2015-07-22,Indiabulls Real Estate Raises Rs 538 Cr From Promoters,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-raises-rs-538-cr-from-promoters-784224,
2016-11-24,Indiabulls Real Estate To Buyback 6 Crore Shares For Rs 540 Crore,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-to-buyback-6-crore-shares-for-rs-540-crore-1629793,
2013-04-28,"Indiabulls Real Estate sales bookings up 51 per cent at Rs 3,002 crore",http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-sales-bookings-up-51-per-cent-at-rs-3-002-crore-321512,
2015-06-21,Indiabulls Real Estate to Seek Shareholders Nod to Raise Funds,http://profit.ndtv.com/news/market/article-indiabulls-real-estate-to-seek-shareholders-nod-to-raise-funds-773886,
2014-10-30,Fitch Assigns Stable Rating to Indiabulls Real Estate,http://profit.ndtv.com/news/corporates/article-fitch-assigns-stable-rating-to-indiabulls-real-estate-686741,
2011-02-15,Indiabulls Real Estate - Credit Rating,http://profit.ndtv.com/news/market/article-indiabulls-real-estate-credit-rating-8139,
2016-05-01,"Indiabulls Real Estate Cuts Debt By 16% to Rs 4,617 Crore In FY16",http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-cuts-debt-by-16-to-rs-4-617-crore-in-fy16-1401362,
2017-06-23,Indiabulls Real Estate To Raise Up To Rs 500 Crore,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-to-raise-up-to-rs-500-crore-1716072,
2013-11-19,Indiabulls Real Estate rallies on share buyback speculation: report,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-rallies-on-share-buyback-speculation-report-372648,
2011-04-11,IBREALEST - Allotment of Securities,http://profit.ndtv.com/news/market/article-ibrealest-allotment-of-securities-11675,
2016-05-26,"Buy ICICI Bank, Tech Mahindra, Indiabulls Real Estate: Kunal Bothra",http://profit.ndtv.com/news/market/article-buy-icici-bank-tech-mahindra-indiabulls-real-estate-kunal-bothra-1410607,
2016-08-16,Indiabulls Real Estate Raises Rs 30 Crore Via Debentures,http://profit.ndtv.com/news/property/article-indiabulls-real-estate-raises-rs-30-crore-via-debentures-1444936,
2017-04-17,Indiabulls Real Estate Surges Over 40% On Restructuring Plans,http://profit.ndtv.com/news/market/article-indiabulls-real-estate-soars-20-on-restructuring-plans-1682341,
2015-02-12,Indiabulls Real Estate Q3 Profit Jumps Over 2-Fold,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-q3-profit-jumps-over-2-fold-739064,
2017-04-17,"Sensex, Nifty Edge Lower; Indiabulls Real Estate Surges 40%",http://profit.ndtv.com/news/market/article-sensex-nifty-edge-lower-indiabulls-real-estate-surges-40-1682409,
2015-05-21,Indiabulls Real Estate Posts Two-Fold Jump in Q4 Profit,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-posts-two-fold-jump-in-q4-profit-765054,
2015-02-12,Indiabulls Real Estate Jumps as Q3 Net Surges Nearly Three Fold,http://profit.ndtv.com/news/stocks/article-indiabulls-real-estate-jumps-as-q3-net-surges-nearly-three-fold-738995,
2012-01-16,Indiabulls Real Estate raises Rs 200 crore from IL&FS, Trust,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-raises-rs-200-crore-from-il-fs-trust-296061
2016-01-21,Indiabulls Real Estate Posts 2% Rise in Q3 Profit,http://profit.ndtv.com/news/earnings/article-indiabulls-real-estate-posts-2-rise-in-q3-profit-1268578,
2014-04-23,Indiabulls Real Estate Q4 net falls 20 per cent to Rs 41.67 crore,http://profit.ndtv.com/news/corporates/article-indiabulls-real-estate-q4-net-falls-20-per-cent-to-rs-41-67-crore-386322,
2017-04-18,"Buy DLF, Hold Indiabulls Real Estate, Avoid IGL: Aditya Agarwal",http://profit.ndtv.com/news/market/article-buy-dlf-hold-indiabulls-real-estate-avoid-igl-aditya-agarwal-1682485,
2015-10-12,Fitch Ratings Assigns Stable Outlook to Indiabulls Real Estate,http://profit.ndtv.com/news/corporates/article-fitch-ratings-assigns-stable-outlook-to-indiabulls-real-estate-1231333,
2014-09-22,"South Indian Bank Appoints V G Mathew as Managing Director, CEO",http://profit.ndtv.com/news/corporates/article-south-indian-bank-appoints-v-g-mathew-as-managing-director-ceo-669456,
2012-01-16,"Five buzzing stocks: CMC, Hathway, SpiceJet, DCB, South Indian Bank",http://profit.ndtv.com/news/market/article-five-buzzing-stocks-cmc-hathway-spicejet-dcb-south-indian-bank-296037,
2014-01-17,RBI allows foreign buyers to invest in South Indian Bank,http://profit.ndtv.com/news/industries/article-rbi-allows-foreign-buyers-to-invest-in-south-indian-bank-377986,
2015-07-16,South Indian Bank Tanks as Bad Assets Soar in Q1,http://profit.ndtv.com/news/market/article-south-indian-bank-tanks-as-bad-assets-soar-in-q1-781987,
2013-01-15,South Indian Bank Q3 net up 25.44 per cent at Rs 128 crore,http://profit.ndtv.com/news/banking-finance/article-south-indian-bank-q3-net-up-25-44-per-cent-at-rs-128-crore-316220,
2012-01-16,"Earnings preview: ING Vysya, South Indian Bank",http://profit.ndtv.com/news/market/article-earnings-preview-ing-vysya-south-indian-bank-296027,
2011-03-30,South Indian Bank Ltd - RBI approval for alteration of the object clause of the Memorandum of Association of the Bank,http://profit.ndtv.com/news/market/article-south-indian-bank-ltd-rbi-approval-for-alteration-of-the-object-clause-of-the-memorandum-of-associat-10727,
2015-02-25,South Indian Bank Rallies on Fund Raising Plans,http://profit.ndtv.com/news/market/article-south-indian-bank-rallies-on-fund-raising-plans-742286,
2014-04-24,South Indian Bank Q4 net falls 19 per cent to Rs 127 crore,http://profit.ndtv.com/news/corporates/article-south-indian-bank-q4-net-falls-19-per-cent-to-rs-127-crore-386395,
2014-04-22,South Indian Bank surges 3.5% after RBI eases foreign buy restrictions,http://profit.ndtv.com/news/market/article-south-indian-bank-surges-3-5-after-rbi-eases-foreign-buy-restrictions-386164,
2014-07-25,RBI Restricts Foreign Investors From Buying South Indian Bank Shares,http://profit.ndtv.com/news/market/article-rbi-restricts-foreign-investors-from-buying-south-indian-bank-shares-594051,
2015-01-20,South Indian Bank Profit Dips 38% to Rs 87 crore,http://profit.ndtv.com/news/earnings/article-south-indian-bank-profit-dips-38-to-rs-87-crore-729977,
2016-09-16,RBI Restricts Further Foreign Investments In South Indian Bank,http://profit.ndtv.com/news/market/article-rbi-restricts-further-foreign-investments-in-south-indian-bank-1459700,
2015-02-24,RBI Allows FIIs to Buy Shares in South Indian Bank,http://profit.ndtv.com/news/market/article-rbi-allows-fiis-to-buy-shares-in-south-indian-bank-742079,
2015-08-25,South Indian Bank to Replace Crompton in Nifty Midcap 50,http://profit.ndtv.com/news/market/article-south-indian-bank-to-replace-crompton-in-nifty-midcap-50-1210902,
2015-05-05,South Indian Bank Q4 Profit Plunges 87% to 16.3 Crore,http://profit.ndtv.com/news/corporates/article-south-indian-bank-q4-profit-plunges-87-to-16-3-crore-760686,
2016-05-11,South Indian Bank Posts Four-Fold Jump In Q4 Profit,http://profit.ndtv.com/news/earnings/article-south-indian-bank-posts-four-fold-jump-in-q4-profit-1405213,
2012-01-16,South Indian Bank jumps on higher Q3 net profit,http://profit.ndtv.com/news/market/article-south-indian-bank-jumps-on-higher-q3-net-profit-296036,
2013-05-06,South Indian Bank Q4 net rises 26% to Rs 153 crore,http://profit.ndtv.com/news/corporates/article-south-indian-bank-q4-net-rises-26-to-rs-153-crore-321859,
2015-02-25,South Indian Bank to Raise up to Rs 500 Cr via Bonds,http://profit.ndtv.com/news/corporates/article-south-indian-bank-to-raise-up-to-rs-500-cr-via-bonds-742274,
2014-07-07,South Indian Bank Shares Gain on US Fund's Stake Purchase,http://profit.ndtv.com/news/market/article-south-indian-bank-shares-gain-on-us-funds-stake-purchase-584527,
2015-10-17,South Indian Bank Q2 Net Up 22% at Rs 93 Crore,http://profit.ndtv.com/news/corporates/article-south-indian-bank-q2-net-up-22-at-rs-93-crore-1233295,
2016-01-20,South Indian Bank Q3 Net Up Nearly 16%,http://profit.ndtv.com/news/corporates/article-south-indian-bank-q3-net-up-nearly-16-1267962,
2013-07-12,South Indian Bank Q1 net down 6.6 per cent at Rs 114.84 crore,http://profit.ndtv.com/news/corporates/article-south-indian-bank-q1-net-down-6-6-per-cent-at-rs-114-84-crore-324417,
2017-01-24,Kotak Mahindra Sells Over 2% Stake In South Indian Bank,http://profit.ndtv.com/news/banking-finance/article-kotak-mahindra-sells-over-2-stake-in-south-indian-bank-1652255,
2016-06-01,South Indian Bank To Raise Rs 500 Crore From Bonds,http://profit.ndtv.com/news/corporates/article-south-indian-bank-to-raise-rs-500-crore-from-bonds-1414541,
2011-03-28,SOUTHBANK - Resignation of Director,http://profit.ndtv.com/news/market/article-southbank-resignation-of-director-10422,
2017-01-11,South Indian Bank Q3 Profit Rises 9.6% To Rs 111 Crore,http://profit.ndtv.com/news/earnings/article-south-indian-bank-q3-profit-rises-9-6-to-rs-111-crore-1647632,
2017-03-24,"South Indian Bank Recruitment 2017: Apply For IT Officer, IT Project Manager Posts",https://www.ndtv.com/jobs/south-indian-bank-recruitment-2017-apply-for-it-officer-it-project-manager-posts-1672474,
2014-10-21,South Indian Bank Q2 Net Down 40% at Rs 76 crore,http://profit.ndtv.com/news/corporates/article-south-indian-bank-q2-net-down-40-at-rs-76-crore-682677,
2014-09-17,Religare Securities Ties Up With South Indian Bank,http://profit.ndtv.com/news/corporates/article-religare-securities-ties-up-with-south-indian-bank-667410,
2014-01-21,NRI businessman Yusuffali buys over 2% stake in South Indian Bank,http://profit.ndtv.com/news/corporates/article-nri-businessman-yusuffali-buys-over-2-stake-in-south-indian-bank-378295,
2014-07-29,Sesa Sterlite Posts Profit of Rs 376 Crore in Q1,http://profit.ndtv.com/news/corporates/article-sesa-sterlite-posts-profit-of-rs-376-crore-in-q1-595908,
2013-05-16,Court to resume Sterlite case hearing on May 22,http://profit.ndtv.com/news/corporates/article-court-to-resume-sterlite-case-hearing-on-may-22-322306,
2013-08-21,Sesa Goa to replace Sterlite Industries in Sensex from August 27,http://profit.ndtv.com/news/market/article-sesa-goa-to-replace-sterlite-industries-in-sensex-from-august-27-326113,
2013-07-25,Sterlite Q1 net down 22% at Rs 934 crore on copper smelter closure,http://profit.ndtv.com/news/corporates/article-sterlite-q1-net-down-22-at-rs-934-crore-on-copper-smelter-closure-324953,
2014-04-04,Sesa Sterlite expects Goa mining ban to be lifted soon,http://profit.ndtv.com/news/corporates/article-sesa-sterlite-expects-goa-mining-ban-to-be-lifted-soon-384734,
2015-09-23,Sterlite Tech Acquires Elitcore for Rs 180 Cr in All-Cash Deal,http://profit.ndtv.com/news/corporates/article-sterlite-tech-acquires-elitcore-for-rs-180-cr-in-all-cash-deal-1221016,
2014-11-24,"Why Hindalco, Sesa Sterlite Have Jumped Over 3%",http://profit.ndtv.com/news/market/article-why-hindalco-sesa-sterlite-have-jumped-over-3-702446,
2016-04-16,Sterlite Technologies Rejigs Organisation Structure,http://profit.ndtv.com/news/corporates/article-sterlite-technologies-rejigs-organisation-structure-1396222,
2012-08-30,Sesa Goa-Sterlite merger 'best in class' - J.P.Morgan,http://profit.ndtv.com/news/market/article-sesa-goa-sterlite-merger-best-in-class-j-p-morgan-310098,
2012-03-04,Sesa-Sterlite will generate $7-8 billion profits per year: Anil Agarwal,http://profit.ndtv.com/news/corporates/article-sesa-sterlite-will-generate-7-8-billion-profits-per-year-anil-agarwal-299003,
2015-05-18,Sterlite Tech Q4 Profit Jumps Fourfold, to Hive Off Power Business,http://profit.ndtv.com/news/earnings/article-sterlite-tech-q4-profit-jumps-4-fold-to-hive-off-power-business-764054
2013-04-01,Sterlite Industries' shares fall 5% over smelter shutdown,http://profit.ndtv.com/news/market/article-sterlite-industries-shares-fall-5-over-smelter-shutdown-320253,
2015-10-26,Sterlite Tech Posts Two-Fold Jump in Q2 Profit,http://profit.ndtv.com/news/earnings/article-sterlite-tech-posts-two-fold-jump-in-q2-profit-1236566,
